12	0.00000000	0.65266884	0.00018017
12	0.10000000	0.74202983	0.00025190
12	0.12000000	0.75856452	0.00024155
12	0.14000000	0.77451069	0.00029780
12	0.16000000	0.78867819	0.00028016
12	0.18000000	0.80128525	0.00029191
12	0.20000000	0.81282639	0.00022437
12	0.22000000	0.82310321	0.00029144
12	0.24000000	0.83211617	0.00028262
12	0.26000000	0.84000669	0.00031807
12	0.27000000	0.84438703	0.00018045
12	0.28000000	0.84824937	0.00017638
12	0.29000000	0.85102302	0.00017327
12	0.30000000	0.85451128	0.00016753
12	0.31000000	0.85730946	0.00013009
12	0.31500000	0.85859700	0.00031254
12	0.32000000	0.86018884	0.00013201
12	0.33000000	0.86249083	0.00013399
12	0.34000000	0.86558324	0.00013525
12	0.35000000	0.86775084	0.00019929
12	0.36000000	0.86960918	0.00019735
12	0.37000000	0.87183023	0.00019638
12	0.38000000	0.87422897	0.00020025
12	0.39000000	0.87624117	0.00020352
12	0.40000000	0.87759094	0.00037100
12	0.50000000	0.89213199	0.00036770
12	0.60000000	0.90090391	0.00039526
12	0.70000000	0.90745544	0.00039605
12	0.80000000	0.91313940	0.00044216
12	0.90000000	0.91594444	0.00040154
12	1.00000000	0.91926174	0.00043391
12	1.10000000	0.92124891	0.00045619
12	1.20000000	0.92285303	0.00041123
12	1.30000000	0.92435458	0.00044834
12	1.40000000	0.92619419	0.00044468
16	0.31500000	0.84215738	0.00030676
18	0.00000000	0.64809933	0.00015958
18	0.10000000	0.70835667	0.00030013
18	0.12000000	0.72211376	0.00032202
18	0.14000000	0.73731833	0.00032836
18	0.16000000	0.75107287	0.00035594
18	0.18000000	0.76483694	0.00035726
18	0.20000000	0.77851105	0.00028261
18	0.22000000	0.78991504	0.00045154
18	0.24000000	0.80175954	0.00043297
18	0.26000000	0.81243918	0.00042772
18	0.27000000	0.81657357	0.00026621
18	0.28000000	0.82181831	0.00027428
18	0.29000000	0.82561350	0.00028423
18	0.30000000	0.83029073	0.00025167
18	0.31000000	0.83409487	0.00019960
18	0.32000000	0.83805750	0.00019376
18	0.33000000	0.84146639	0.00021126
18	0.34000000	0.84440167	0.00020277
18	0.35000000	0.84829091	0.00029205
18	0.36000000	0.85106751	0.00029700
18	0.37000000	0.85429512	0.00030393
18	0.38000000	0.85703499	0.00030610
18	0.39000000	0.85946060	0.00030599
18	0.40000000	0.86276670	0.00060248
18	0.50000000	0.88204282	0.00060510
18	0.60000000	0.89488478	0.00063435
18	0.70000000	0.90368257	0.00063189
18	0.80000000	0.91074566	0.00062491
18	0.90000000	0.91458168	0.00063369
18	1.00000000	0.91815122	0.00063166
18	1.10000000	0.92221901	0.00066262
18	1.20000000	0.92448730	0.00063394
18	1.30000000	0.92593817	0.00068950
18	1.40000000	0.92884526	0.00064146
20	0.31500000	0.83197939	0.00045586
24	0.00000000	0.64496922	0.00015641
24	0.10000000	0.68909486	0.00029954
24	0.12000000	0.70130922	0.00032259
24	0.14000000	0.71388834	0.00035087
24	0.16000000	0.72732684	0.00041861
24	0.18000000	0.74051731	0.00044714
24	0.20000000	0.75502138	0.00035953
24	0.22000000	0.76840034	0.00051946
24	0.24000000	0.78225615	0.00054407
24	0.26000000	0.79475658	0.00058338
24	0.27000000	0.79992992	0.00033074
24	0.28000000	0.80526476	0.00032545
24	0.29000000	0.81125155	0.00033338
24	0.30000000	0.81656987	0.00032405
24	0.31000000	0.82151847	0.00024152
24	0.31500000	0.82437078	0.00057829
24	0.32000000	0.82570459	0.00025626
24	0.33000000	0.83023964	0.00026429
24	0.34000000	0.83515107	0.00026191
24	0.35000000	0.83936976	0.00038042
24	0.36000000	0.84236811	0.00038007
24	0.37000000	0.84732100	0.00037416
24	0.38000000	0.84972344	0.00038114
24	0.39000000	0.85405533	0.00039190
