{0.2435188081726327, 0.2022893817705074, 0.19560269201334038, 
 0.18890289620713502, 0.2212761340441232, 0.1988377759603603, 
 0.21948388185421214, 0.261768533055507, 0.19598764149410036, 
 0.1790060743932823, 0.14816091598651482, 0.18292706661503294, 
 0.18122644086056747, 0.17243055745608507, 0.17056743317194195, 
 0.2075196212056055, 0.19966771384696463, 0.21502226929130783, 
 0.20062556331101386, 0.20143700262255798, 0.28306907569566203, 
 0.2647157567265749, 0.18291310539279296, 0.2375548611206948, 
 0.1918533970313587, 0.22337692255209926, 0.23431314063838116, 
 0.20124315122893596, 0.17872492673539217, 0.2302708506473847, 
 0.16074117843179755, 0.22132882586581026, 0.20510291043259185, 
 0.22344174452175994, 0.16821330974480397, 0.21059526336681728, 
 0.23860190539999324, 0.192723085535697, 0.24038532355885264, 
 0.2813497798341822, 0.22943620761011205, 0.23867606518773776, 
 0.2322601521283916, 0.2133205884825145, 0.21130482582671903, 
 0.22958219486737003, 0.20906884971769912, 0.22844356803723187, 
 0.2032840128108544, 0.2937814908733344, 0.2024881833543506, 
 0.2453520221141056, 0.23183787480814594, 0.24746915071125053, 
 0.21583865560150997, 0.22983409549158126, 0.20264131410012903, 
 0.18948741786234255, 0.200619103399913, 0.24736455704046678, 
 0.16437966383617864, 0.21514895178453528, 0.21227026371600335, 
 0.20022909478726114, 0.19876424099718162, 0.19160589640205952, 
 0.2254523715983098, 0.18122042331602226, 0.15712686757737487, 
 0.17693615035258514, 0.21858503349925829, 0.18705385360282067, 
 0.18003346210273258, 0.22511165585252088, 0.20432373304224613, 
 0.15161552708164802, 0.2609533858367188, 0.24121015823823996, 
 0.24541731423189977, 0.21068101408521686, 0.17689065755303907, 
 0.1986026315778997, 0.2204408309109762, 0.22258327891065424, 
 0.26228917220824954, 0.2749588198062791, 0.22143756646745627, 
 0.21404064074287843, 0.1855545425101969, 0.167555872807756, 
 0.21290517320819152, 0.2879701261272873, 0.19550797882759466, 
 0.17404055357102807, 0.2096436085409661, 0.28161756564010704, 
 0.17453101194675222, 0.2271954739349883, 0.3516187143588073, 
 0.17868944402506579, 0.20887040425830783, 0.15799655548478742, 
 0.1795890996551726, 0.22478146872277446, 0.23685086507224767, 
 0.21133854371328287, 0.20620867439286059, 0.23349299573396612, 
 0.20593509002717122, 0.20420423569705742, 0.2040492082383909, 
 0.17891981489310835, 0.1846314164655413, 0.20727202460138436, 
 0.21548957372227912, 0.1963367027944045, 0.20278541276290962, 
 0.1476306740145433, 0.21871271648846366, 0.21548322720837085, 
 0.18893774232993105, 0.2041575742849431, 0.19025438908723785, 
 0.20518990296115386, 0.18923746413728101, 0.21121602820745664, 
 0.18911081657562248, 0.14211035388036514, 0.16146208384926583, 
 0.17034816185992982, 0.255891645079987, 0.22561481828181157, 
